# Iteration Pressure Kinetic Potential Temperature Total
402 -0.31811959 1.0280422 -4.6996325 0.68536147 -3.6715903
403 -0.41107498 1.0494987 -4.7210906 0.6996658 -3.6715919
404 -0.48909277 1.0681367 -4.7397329 0.71209113 -3.6715963
405 -0.53574184 1.0787158 -4.7503169 0.71914387 -3.6716009
406 -0.53505136 1.075415 -4.7470214 0.71694333 -3.6716064
407 -0.48325625 1.0554551 -4.7270594 0.70363673 -3.6716044
408 -0.40110741 1.0260658 -4.6976572 0.68404387 -3.6715914
409 -0.3522951 1.0076398 -4.6792188 0.67175987 -3.671579
410 -0.38519387 1.0171614 -4.6887449 0.6781076 -3.6715835
411 -0.47538988 1.0462696 -4.7178675 0.69751307 -3.6715979
412 -0.56328892 1.0743068 -4.7459097 0.71620453 -3.671603
413 -0.62014125 1.0925874 -4.7641865 0.7283916 -3.6715991
414 -0.65192274 1.1033105 -4.7749065 0.73554033 -3.671596
415 -0.6631343 1.1085418 -4.7801377 0.73902787 -3.6715959
416 -0.65366285 1.1079343 -4.7795294 0.73862287 -3.6715952
417 -0.6253476 1.101949 -4.773544 0.73463267 -3.671595
418 -0.58000622 1.0907189 -4.7623157 0.72714593 -3.6715969
419 -0.51913025 1.0736893 -4.7452862 0.71579287 -3.6715969
420 -0.44861184 1.0528644 -4.7244588 0.7019096 -3.6715944
421 -0.3832461 1.032734 -4.7043281 0.68848933 -3.6715942
422 -0.33461573 1.0162877 -4.6878824 0.67752513 -3.6715948
423 -0.31037975 1.0056541 -4.6772487 0.67043607 -3.6715946
424 -0.31545476 1.0029198 -4.6745132 0.6686132 -3.6715934
425 -0.35048363 1.0072052 -4.6788006 0.67147013 -3.6715954
426 -0.40157755 1.0153067 -4.6869031 0.67687113 -3.6715964
427 -0.46130744 1.0247357 -4.6963317 0.68315713 -3.671596
428 -0.52343179 1.0335822 -4.7051779 0.6890548 -3.6715956
429 -0.57993907 1.0403941 -4.7119906 0.69359607 -3.6715965
430 -0.62948128 1.0444965 -4.7160922 0.696331 -3.6715957
431 -0.66549577 1.0462306 -4.7178249 0.69748707 -3.6715944
432 -0.69192568 1.0466702 -4.7182651 0.69778013 -3.6715949
433 -0.70815844 1.0458464 -4.7174421 0.69723093 -3.6715957
434 -0.70430162 1.0418299 -4.7134276 0.69455327 -3.6715977
435 -0.68100388 1.0329227 -4.7045178 0.68861513 -3.6715951
436 -0.6486729 1.0215481 -4.6931396 0.68103207 -3.6715916
437 -0.61894014 1.013912 -4.6855015 0.67594133 -3.6715895
438 -0.60651344 1.0132723 -4.6848621 0.67551487 -3.6715898
439 -0.60531262 1.0172378 -4.6888281 0.67815853 -3.6715904
440 -0.6083532 1.0224439 -4.6940347 0.68162927 -3.6715908
441 -0.61017091 1.0270198 -4.698611 0.68467987 -3.6715912
442 -0.60512732 1.0296344 -4.7012281 0.68642293 -3.6715937
443 -0.58956859 1.0291929 -4.7007881 0.6861286 -3.6715952
444 -0.55917856 1.0252876 -4.6968823 0.68352507 -3.6715948
445 -0.52160782 1.0179977 -4.6895923 0.67866513 -3.6715946
446 -0.47436023 1.0083069 -4.6798994 0.6722046 -3.6715925
447 -0.43402054 1.001013 -4.6726021 0.667342 -3.6715893
448 -0.41787874 1.0025765 -4.6741682 0.66838433 -3.6715918
449 -0.42098597 1.0094273 -4.6810294 0.67295153 -3.6716021
450 -0.40712096 1.0108874 -4.6824909 0.67392493 -3.6716035
451 -0.37130971 1.0043646 -4.6759651 0.6695764 -3.6716004
452 -0.32936192 0.99577611 -4.6673734 0.66385074 -3.6715973
453 -0.29723854 0.99074417 -4.6623408 0.66049611 -3.6715967
454 -0.2851323 0.99110204 -4.6626988 0.66073469 -3.6715968
455 -0.29117128 0.99675241 -4.6683494 0.66450161 -3.6715969
456 -0.31167359 1.0064656 -4.6780636 0.67097707 -3.6715981
457 -0.33536098 1.0174474 -4.6890471 0.67829827 -3.6715998
458 -0.35387173 1.0265881 -4.6981866 0.68439207 -3.6715985
459 -0.36179355 1.0326577 -4.7042572 0.68843847 -3.6715995
460 -0.35710937 1.0352989 -4.7069014 0.69019927 -3.6716025
461 -0.33718119 1.0319959 -4.7035996 0.68799727 -3.6716036
462 -0.29452187 1.0206171 -4.6922204 0.6804114 -3.6716032
463 -0.24332963 1.0064078 -4.6780029 0.67093853 -3.6715951
464 -0.2215767 1.0009831 -4.672576 0.66732207 -3.671593
465 -0.23578298 1.0072324 -4.678831 0.67148827 -3.6715986
466 -0.26046667 1.0170721 -4.6886732 0.67804807 -3.6716012
467 -0.27969585 1.0240344 -4.6956363 0.6826896 -3.6716019
468 -0.2851392 1.0254415 -4.697043 0.68362767 -3.6716015
469 -0.27939452 1.0218448 -4.6934433 0.68122987 -3.6715985
470 -0.27480441 1.0172486 -4.6888443 0.67816573 -3.6715956
471 -0.28760328 1.0163113 -4.6879058 0.67754087 -3.6715945
472 -0.32163695 1.0210376 -4.6926341 0.68069173 -3.6715965
473 -0.37393762 1.0294256 -4.7010244 0.68628373 -3.6715989
474 -0.42543753 1.0367607 -4.7083625 0.6911738 -3.6716018
475 -0.46313477 1.0385169 -4.7101184 0.6923446 -3.6716016
476 -0.48320047 1.0338075 -4.7054066 0.689205 -3.6715991
477 -0.49384579 1.0262108 -4.6978044 0.68414053 -3.6715936
478 -0.51266981 1.0207864 -4.6923783 0.68052427 -3.6715919
479 -0.54442331 1.0205944 -4.6921859 0.68039627 -3.6715916
480 -0.59425511 1.0257779 -4.6973697 0.68385193 -3.6715918
481 -0.64850434 1.0345356 -4.7061297 0.6896904 -3.6715941
482 -0.69637902 1.0428413 -4.7144389 0.69522753 -3.6715976
483 -0.72043443 1.0450567 -4.7166568 0.69670447 -3.6716001
484 -0.70691233 1.0374478 -4.7090471 0.69163187 -3.6715994
485 -0.66446445 1.0223114 -4.693907 0.68154093 -3.6715956
486 -0.62489497 1.0090353 -4.6806238 0.6726902 -3.6715885
487 -0.62216733 1.009415 -4.680999 0.67294333 -3.671584
488 -0.67656494 1.029677 -4.7012647 0.68645133 -3.6715877
489 -0.77161281 1.0648149 -4.7364118 0.7098766 -3.6715968
490 -0.86943182 1.1018248 -4.7734298 0.73454987 -3.671605
491 -0.93186565 1.1287424 -4.80035 0.75249493 -3.6716076
492 -0.93987883 1.1398274 -4.8114362 0.75988493 -3.6716088
493 -0.88760588 1.1341331 -4.8057397 0.75608873 -3.6716067
494 -0.7831706 1.1130544 -4.7846586 0.74203627 -3.6716043
495 -0.63718703 1.0797548 -4.7513556 0.71983653 -3.6716007
496 -0.46977382 1.0396376 -4.7112343 0.69309173 -3.6715967
497 -0.31011375 1.0000402 -4.6716322 0.66669347 -3.671592
498 -0.1815306 0.96834157 -4.6399311 0.64556105 -3.6715895
499 -0.096291488 0.94905565 -4.6206444 0.63270377 -3.6715887
500 -0.062303411 0.94280657 -4.6143962 0.62853771 -3.6715896
501 -0.069358335 0.94730037 -4.6188926 0.63153358 -3.6715922
502 -0.10395342 0.9577387 -4.6293339 0.63849247 -3.6715951
503 -0.14014816 0.96727333 -4.6388724 0.64484889 -3.6715991
504 -0.16506176 0.97060241 -4.642201 0.64706827 -3.6715987
505 -0.183368 0.96962148 -4.6412122 0.64641432 -3.6715908
506 -0.22611093 0.97441009 -4.6459931 0.64960673 -3.6715831
507 -0.32146399 0.99523435 -4.6668187 0.66348957 -3.6715844
508 -0.46158495 1.0308692 -4.7024602 0.68724613 -3.671591
509 -0.60852745 1.068805 -4.7404039 0.71253667 -3.671599
510 -0.7159081 1.0960556 -4.7676579 0.73070373 -3.6716023
511 -0.7664333 1.1066633 -4.7782654 0.73777553 -3.671602
512 -0.76124771 1.1018257 -4.7734229 0.73455047 -3.6715971
513 -0.71075139 1.0858027 -4.7573977 0.72386847 -3.671595
514 -0.62691132 1.0616471 -4.7332429 0.70776473 -3.6715957
515 -0.51850402 1.0303526 -4.7019475 0.68690173 -3.6715949
516 -0.39179818 0.99386315 -4.6654545 0.66257543 -3.6715915
517 -0.27010012 0.95774435 -4.6293331 0.63849623 -3.6715887
518 -0.17584211 0.92874611 -4.6003338 0.61916407 -3.6715877
519 -0.12413878 0.91028244 -4.5818697 0.60685496 -3.6715873
520 -0.11428024 0.90256819 -4.5741547 0.60171213 -3.6715865
521 -0.15298321 0.9070292 -4.5786118 0.60468613 -3.6715826
522 -0.25236259 0.92837944 -4.599961 0.61891963 -3.6715816
523 -0.40775304 0.96742241 -4.6390112 0.64494827 -3.6715888
524 -0.5887551 1.0134326 -4.6850308 0.67562173 -3.6715982
525 -0.74499815 1.0515689 -4.723172 0.70104593 -3.6716031
526 -0.85029946 1.0745979 -4.7461985 0.7163986 -3.6716006
527 -0.91361891 1.0848172 -4.7564137 0.72321147 -3.6715965
528 -0.94930829 1.0887427 -4.7603358 0.72582847 -3.6715931
529 -0.9695749 1.0910033 -4.7625956 0.72733553 -3.6715923
530 -0.97826397 1.0916389 -4.7632336 0.72775927 -3.6715947
531 -0.96845972 1.0879268 -4.7595234 0.72528453 -3.6715967
532 -0.93652488 1.0786163 -4.7502123 0.71907753 -3.671596
533 -0.89352792 1.0666994 -4.7382918 0.71113293 -3.6715923
534 -0.85315585 1.0572317 -4.7288239 0.70482113 -3.6715921
535 -0.82056712 1.0514844 -4.7230794 0.7009896 -3.671595
536 -0.78413857 1.0456434 -4.717241 0.6970956 -3.6715976
537 -0.73525985 1.0366841 -4.7082807 0.69112273 -3.6715967
538 -0.68189191 1.0256635 -4.6972576 0.68377567 -3.671594
539 -0.62773229 1.0151917 -4.6867853 0.67679447 -3.6715935
540 -0.58019916 1.0070928 -4.6786849 0.6713952 -3.6715921
541 -0.54740863 1.0032093 -4.6748 0.6688062 -3.6715907
542 -0.53191857 1.0044823 -4.6760732 0.66965487 -3.6715909
543 -0.52620508 1.0085412 -4.6801352 0.6723608 -3.671594
544 -0.51343411 1.0105691 -4.6821651 0.67371273 -3.671596
545 -0.48643679 1.0068161 -4.6784128 0.67121073 -3.6715966
546 -0.43951243 0.996285 -4.6678795 0.66419 -3.6715945
547 -0.37992036 0.98055685 -4.6521487 0.65370457 -3.6715919
548 -0.31813803 0.96281222 -4.6344019 0.64187481 -3.6715897
549 -0.26602627 0.94615157 -4.6177404 0.63076771 -3.6715887
550 -0.2263214 0.93256611 -4.6041553 0.62171074 -3.6715892
551 -0.20563833 0.92318031 -4.5947673 0.61545354 -3.671587
552 -0.20798329 0.9203271 -4.5919095 0.6135514 -3.6715824
553 -0.24953725 0.9274525 -4.5990344 0.61830167 -3.6715819
554 -0.3220833 0.94433213 -4.6159174 0.62955475 -3.6715853
555 -0.40968627 0.96471713 -4.6363073 0.64314475 -3.6715902
556 -0.48825281 0.98140204 -4.6529945 0.65426803 -3.6715925
557 -0.55155413 0.99320824 -4.6647946 0.66213883 -3.6715865
558 -0.61828595 1.0074603 -4.6790432 0.6716402 -3.671583
559 -0.69483282 1.0278769 -4.6994678 0.68525127 -3.6715908
560 -0.7517366 1.0439259 -4.715525 0.6959506 -3.6715991
561 -0.75187216 1.0442165 -4.7158135 0.69614433 -3.671597
562 -0.70058907 1.0294491 -4.7010396 0.6862994 -3.6715906
563 -0.6275845 1.0091514 -4.6807364 0.6727676 -3.671585
564 -0.56131156 0.99270843 -4.6642881 0.66180562 -3.6715797
565 -0.52196204 0.98464213 -4.656221 0.65642809 -3.6715789
566 -0.51391055 0.98681796 -4.6583953 0.65787864 -3.6715772
567 -0.53840327 0.99975611 -4.6713356 0.66650407 -3.6715794
568 -0.58074839 1.0192148 -4.6908007 0.67947653 -3.6715859
569 -0.61253384 1.0357265 -4.7073181 0.69048433 -3.6715917
570 -0.60417784 1.0401675 -4.7117621 0.693445 -3.6715945
571 -0.54105978 1.0285268 -4.7001205 0.68568453 -3.6715937
572 -0.42863245 1.0017787 -4.6733725 0.66785247 -3.6715938
573 -0.28324511 0.96444759 -4.6360349 0.64296506 -3.6715874
574 -0.14843628 0.92927833 -4.6008554 0.61951889 -3.671577
575 -0.085808159 0.91601274 -4.5875868 0.61067516 -3.671574
576 -0.10495519 0.92835389 -4.5999406 0.61890259 -3.6715867
577 -0.15865191 0.94940861 -4.6210021 0.63293907 -3.6715936
578 -0.21145219 0.96680889 -4.6383995 0.64453926 -3.6715907
579 -0.26637638 0.98271296 -4.6542966 0.65514197 -3.6715836
580 -0.34221232 1.0048052 -4.6763873 0.66987013 -3.6715821
581 -0.43920861 1.0332242 -4.7048119 0.68881613 -3.6715877
582 -0.52492818 1.0582132 -4.729805 0.70547547 -3.6715918
583 -0.57169413 1.0711246 -4.7427165 0.71408307 -3.6715919
584 -0.57103718 1.069336 -4.7409281 0.71289067 -3.6715921
585 -0.51822888 1.0535511 -4.725143 0.7023674 -3.6715919
586 -0.4221582 1.0254965 -4.6970879 0.68366433 -3.6715914
587 -0.29562039 0.98847787 -4.6600669 0.65898525 -3.6715891
588 -0.15837503 0.94876028 -4.6203452 0.63250685 -3.6715849
589 -0.038654874 0.91476546 -4.5863493 0.60984364 -3.6715838
590 0.039674211 0.89385035 -4.565432 0.59590023 -3.6715817
591 0.058053444 0.89005427 -4.5616373 0.59336951 -3.6715831
592 0.017671603 0.90314027 -4.5747278 0.60209351 -3.6715876
593 -0.064115659 0.92675731 -4.5983484 0.61783821 -3.6715911
594 -0.16275281 0.9530112 -4.624603 0.6353408 -3.6715918
595 -0.26775864 0.9792162 -4.6508039 0.6528108 -3.6715877
596 -0.38399915 1.0081036 -4.6796875 0.67206907 -3.671584
597 -0.51349675 1.0416704 -4.7132556 0.69444693 -3.6715854
598 -0.63681162 1.074761 -4.7463515 0.71650733 -3.6715905
599 -0.72890621 1.0984869 -4.7700795 0.7323246 -3.6715927
600 -0.773558 1.1084775 -4.7800694 0.738985 -3.6715919
601 -0.77361305 1.1060556 -4.7776458 0.7373704 -3.6715902
602 -0.74222635 1.0948091 -4.7663974 0.72987273 -3.6715883
603 -0.69678046 1.0787821 -4.7503665 0.71918807 -3.6715843
604 -0.64891398 1.0625314 -4.7341131 0.70835427 -3.6715818
605 -0.61413627 1.0504022 -4.721984 0.70026813 -3.6715818
606 -0.60378047 1.0446744 -4.7162547 0.6964496 -3.6715804
607 -0.61002865 1.0453312 -4.7169118 0.69688747 -3.6715806
608 -0.62944339 1.0505272 -4.7221106 0.70035147 -3.6715833
609 -0.65506685 1.0578766 -4.7294608 0.70525107 -3.6715842
610 -0.67999117 1.0663822 -4.7379664 0.71092147 -3.6715842
611 -0.70220977 1.0755462 -4.7471296 0.7170308 -3.6715834
612 -0.71682738 1.0844911 -4.7560738 0.72299407 -3.6715826
613 -0.72746612 1.0929888 -4.7645711 0.7286592 -3.6715823
614 -0.73099652 1.100477 -4.7720619 0.73365133 -3.6715848
615 -0.71607439 1.1042577 -4.7758456 0.7361718 -3.671588
616 -0.67428224 1.1002631 -4.7718569 0.73350873 -3.6715939
617 -0.59046769 1.0840007 -4.7555975 0.72266713 -3.6715968
618 -0.45863865 1.052487 -4.7240837 0.701658 -3.6715967
619 -0.29515882 1.0098889 -4.6814751 0.67325927 -3.6715862
620 -0.15160451 0.97340213 -4.6449782 0.64893475 -3.6715762
621 -0.083142032 0.95937769 -4.630961 0.63958513 -3.6715833
622 -0.068941902 0.96152306 -4.6331149 0.64101537 -3.6715919
623 -0.080191012 0.96846296 -4.640054 0.64564197 -3.671591
624 -0.10734608 0.97872056 -4.6503138 0.65248037 -3.6715933
625 -0.13965987 0.98845509 -4.6600545 0.65897006 -3.6715994
626 -0.15372359 0.98984519 -4.6614448 0.65989679 -3.6715996
627 -0.15241647 0.98396667 -4.6555593 0.65597778 -3.6715926
628 -0.16245525 0.98132787 -4.6529165 0.65421858 -3.6715886
629 -0.20147835 0.98691722 -4.6585077 0.65794481 -3.6715904
630 -0.25150961 0.99557269 -4.6671666 0.66371513 -3.6715939
631 -0.29272645 1.0011535 -4.6727484 0.66743567 -3.6715949
632 -0.31692824 1.0017665 -4.6733587 0.66784433 -3.6715921
633 -0.32442121 0.99902083 -4.6706102 0.66601389 -3.6715894
634 -0.32687934 0.99519259 -4.6667799 0.66346173 -3.6715873
635 -0.32713671 0.99161269 -4.6631994 0.66107513 -3.6715868
636 -0.32637038 0.98861861 -4.660205 0.65907907 -3.6715864
637 -0.32999875 0.98691259 -4.6584992 0.65794173 -3.6715866
638 -0.3439375 0.98819926 -4.6597831 0.65879951 -3.6715838
639 -0.3774092 0.99507194 -4.6666521 0.66338129 -3.6715803
640 -0.43931896 1.0102077 -4.6817878 0.6734718 -3.6715802
641 -0.53210854 1.0341459 -4.7057283 0.6894306 -3.6715824
642 -0.63868539 1.0623608 -4.7339497 0.70824053 -3.6715889
643 -0.73372526 1.0869463 -4.7585394 0.72463087 -3.6715931
644 -0.79688788 1.1019973 -4.773593 0.73466487 -3.6715956
645 -0.82192425 1.1064309 -4.7780267 0.7376206 -3.6715957
646 -0.80870049 1.1012361 -4.7728324 0.7341574 -3.6715963
647 -0.75811946 1.0861656 -4.7577646 0.7241104 -3.671599
648 -0.67475012 1.0620198 -4.7336161 0.7080132 -3.6715962
649 -0.57657428 1.0345347 -4.7061262 0.6896898 -3.6715915
650 -0.48796646 1.0102812 -4.681874 0.6735208 -3.6715928
651 -0.41081746 0.98969343 -4.6612917 0.65979562 -3.6715981
652 -0.34056474 0.96942176 -4.6410206 0.64628117 -3.6715988
653 -0.28081412 0.95100185 -4.6225938 0.63400123 -3.671592
654 -0.26413556 0.94447898 -4.6160643 0.62965265 -3.6715852
655 -0.31439669 0.95873509 -4.6303243 0.63915673 -3.6715892
656 -0.41319319 0.98712806 -4.6587278 0.65808537 -3.6715997
657 -0.50550039 1.0139045 -4.6855094 0.67593633 -3.6716049
658 -0.56513842 1.0301119 -4.7017181 0.68674127 -3.6716061
659 -0.58434471 1.0346154 -4.7062207 0.6897436 -3.6716054
660 -0.56632357 1.0292479 -4.7008494 0.68616527 -3.6716015
661 -0.52784362 1.017623 -4.6892204 0.67841533 -3.6715974
662 -0.48992969 1.0057944 -4.6773871 0.6705296 -3.6715928
663 -0.47052367 0.99997083 -4.6715629 0.66664722 -3.6715921
664 -0.47949337 1.0025536 -4.674148 0.66836907 -3.6715943
665 -0.51223666 1.0108625 -4.6824599 0.67390833 -3.6715974
666 -0.54898394 1.0200061 -4.6916048 0.68000407 -3.6715987
667 -0.58111705 1.026629 -4.6982264 0.68441933 -3.6715974
668 -0.60914208 1.0317854 -4.7033803 0.68785693 -3.6715949
669 -0.63986603 1.0389533 -4.7105468 0.69263553 -3.6715934
670 -0.67340538 1.048032 -4.7196301 0.698688 -3.6715981
671 -0.68604142 1.053032 -4.7246349 0.70202133 -3.6716028
672 -0.6618351 1.0474068 -4.7190106 0.6982712 -3.6716039
673 -0.59663855 1.0301704 -4.7017704 0.68678027 -3.6716
674 -0.50811615 1.0065046 -4.6780981 0.67100307 -3.6715935
675 -0.42470508 0.98517991 -4.6567671 0.65678661 -3.6715872
676 -0.38004425 0.97539954 -4.6469831 0.65026636 -3.6715835
677 -0.39201781 0.98282463 -4.6544094 0.65521642 -3.6715848
678 -0.45663691 1.0061568 -4.6777476 0.6707712 -3.6715908
679 -0.54765804 1.0371807 -4.708779 0.6914538 -3.6715982
680 -0.62544046 1.0644934 -4.7360972 0.70966227 -3.6716038
681 -0.65510681 1.0779914 -4.7495972 0.71866093 -3.6716057
682 -0.61835845 1.0718865 -4.7434922 0.714591 -3.6716056
683 -0.51294976 1.0461386 -4.7177429 0.69742573 -3.6716043
684 -0.3596475 1.0057137 -4.6773141 0.6704758 -3.6716003
685 -0.18194076 0.95795278 -4.6295476 0.63863519 -3.6715949
686 -0.014164312 0.91202563 -4.5836135 0.60801709 -3.671588
687 0.10835242 0.87888419 -4.5504675 0.58592279 -3.6715832
688 0.16222449 0.86554463 -4.5371317 0.57702975 -3.671587
689 0.15087918 0.86968117 -4.5412724 0.57978745 -3.6715912
690 0.096117605 0.88496062 -4.5565561 0.58997375 -3.6715955
691 0.013991141 0.90638268 -4.5779829 0.60425512 -3.6716003
692 -0.074867647 0.92744935 -4.5990543 0.61829957 -3.6716049
693 -0.15122812 0.94283991 -4.6144424 0.62855994 -3.6716025
694 -0.22062837 0.95621259 -4.6278095 0.63747506 -3.6715969
695 -0.30736677 0.97541741 -4.6470152 0.65027827 -3.6715978
696 -0.40063837 0.9989713 -4.6705763 0.66598087 -3.671605
697 -0.46496896 1.0152444 -4.6868579 0.6768296 -3.6716135
698 -0.46947748 1.0141838 -4.6857961 0.67612253 -3.6716123
699 -0.42228979 0.99821778 -4.6698196 0.66547852 -3.6716019
700 -0.36546812 0.98227546 -4.6538727 0.65485031 -3.6715972
701 -0.32547472 0.9745312 -4.6461343 0.64968747 -3.6716031
702 -0.28789501 0.96836222 -4.6399668 0.64557481 -3.6716045
703 -0.24633268 0.95943472 -4.6310348 0.63962315 -3.6716002
704 -0.21298937 0.95067944 -4.6222765 0.63378629 -3.671597
705 -0.2056366 0.9478937 -4.6194883 0.63192913 -3.6715946
706 -0.23681151 0.95527963 -4.6268741 0.63685309 -3.6715944
707 -0.30650198 0.97215667 -4.643752 0.64810445 -3.6715954
708 -0.40041197 0.99509019 -4.6666862 0.66339346 -3.671596
709 -0.50771926 1.0204886 -4.6920856 0.68032573 -3.6715969
710 -0.61405787 1.0446826 -4.7162795 0.69645507 -3.6715969
711 -0.70851509 1.0646858 -4.7362813 0.70979053 -3.6715955
712 -0.78823866 1.0801829 -4.7517762 0.72012193 -3.6715933
713 -0.85560086 1.0932915 -4.7648856 0.728861 -3.6715941
714 -0.91117121 1.1039994 -4.7755958 0.7359996 -3.6715966
715 -0.9387144 1.1080418 -4.7796415 0.73869453 -3.6715997
716 -0.92717626 1.1021917 -4.7737893 0.73479447 -3.6715976
717 -0.89004699 1.0886943 -4.7602889 0.7257962 -3.6715946
718 -0.8392324 1.0728769 -4.7444688 0.71525127 -3.6715919
719 -0.78521264 1.0580873 -4.7296804 0.70539153 -3.6715931
720 -0.73389036 1.0437536 -4.7153491 0.69583573 -3.6715955
721 -0.6824157 1.0287519 -4.7003471 0.6858346 -3.6715952
722 -0.64067782 1.0157659 -4.687357 0.67717727 -3.6715912
723 -0.62938766 1.0117512 -4.6833384 0.6745008 -3.6715872
724 -0.66130664 1.0212739 -4.6928638 0.68084927 -3.6715899
725 -0.72301305 1.039687 -4.7112831 0.69312467 -3.671596
726 -0.78217427 1.0574159 -4.7290159 0.70494393 -3.6716
727 -0.81559664 1.0667932 -4.7383956 0.71119547 -3.6716024
728 -0.80696314 1.0633976 -4.7350005 0.70893173 -3.6716029
729 -0.75677815 1.0473522 -4.7189488 0.6982348 -3.6715967
730 -0.69099756 1.0263126 -4.697902 0.6842084 -3.6715894
731 -0.64488068 1.0126748 -4.6842591 0.67511653 -3.6715844
732 -0.63574793 1.0127994 -4.6843873 0.6751996 -3.671588
733 -0.65236917 1.0208979 -4.6924942 0.6805986 -3.6715962
734 -0.66393675 1.0267012 -4.6982994 0.68446747 -3.6715983
735 -0.65217679 1.0254346 -4.6970291 0.68362307 -3.6715944
736 -0.6312985 1.0198123 -4.6914039 0.67987487 -3.6715916
737 -0.60547584 1.014175 -4.6857685 0.67611667 -3.6715936
738 -0.57508726 1.0072351 -4.6788349 0.67149007 -3.6715998
739 -0.52381583 0.99314204 -4.6647405 0.66209469 -3.6715985
740 -0.45861717 0.97350222 -4.645091 0.64900148 -3.6715888
741 -0.42815698 0.9635075 -4.6350854 0.64233833 -3.6715779
742 -0.47378509 0.97753315 -4.649112 0.65168877 -3.6715789
743 -0.58970037 1.0139986 -4.6855842 0.67599907 -3.6715856
744 -0.73876816 1.0602552 -4.7318494 0.7068368 -3.6715943
745 -0.87234948 1.1022385 -4.7738388 0.73482567 -3.6716003
746 -0.95287467 1.1288637 -4.8004668 0.7525758 -3.6716031
747 -0.96289593 1.1353805 -4.8069822 0.75692033 -3.6716018
748 -0.90792309 1.1236003 -4.7951976 0.74906687 -3.6715972
749 -0.80205103 1.0974744 -4.76907 0.7316496 -3.6715956
750 -0.66075178 1.0596913 -4.7312848 0.70646087 -3.6715934
751 -0.50139257 1.016343 -4.6879283 0.677562 -3.6715854
752 -0.36815566 0.97951944 -4.6510971 0.65301296 -3.6715777
753 -0.29436423 0.96026648 -4.6318416 0.64017765 -3.6715752
754 -0.28942297 0.96050611 -4.6320858 0.64033741 -3.6715797
755 -0.32674353 0.9723975 -4.6439834 0.648265 -3.6715859
756 -0.37845448 0.98646954 -4.6580579 0.65764636 -3.6715883
757 -0.42898679 0.99854324 -4.6701314 0.66569549 -3.6715881
758 -0.47771619 1.0093499 -4.6809374 0.67289993 -3.6715875
759 -0.52896153 1.0208845 -4.6924711 0.68058967 -3.6715867
760 -0.57485414 1.0329876 -4.7045772 0.6886584 -3.6715896
761 -0.61131515 1.0422038 -4.7137962 0.69480253 -3.6715924
762 -0.62035931 1.0450644 -4.7166548 0.6967096 -3.6715905
763 -0.60528025 1.0426547 -4.7142432 0.69510313 -3.6715885
764 -0.57603066 1.038456 -4.7100439 0.692304 -3.6715879
765 -0.53656086 1.032495 -4.7040853 0.68833 -3.6715903
766 -0.47894103 1.022475 -4.6940659 0.68165 -3.6715908
767 -0.40881417 1.0089557 -4.6805461 0.67263713 -3.6715905
768 -0.3316218 0.99339602 -4.6649883 0.66226401 -3.6715923
